Name,File,Offset,Width,Height,Format,Extracted Path,Comments
2146,jpn_font_static,00043100,16,16,i4,./jpn_font_static/,
2147,jpn_font_static,00043180,16,16,i4,./jpn_font_static/,
2148,jpn_font_static,00043200,16,16,i4,./jpn_font_static/,
2149,jpn_font_static,00043280,16,16,i4,./jpn_font_static/,
2150,jpn_font_static,00043300,16,16,i4,./jpn_font_static/,
2151,jpn_font_static,00043380,16,16,i4,./jpn_font_static/,
2152,jpn_font_static,00043400,16,16,i4,./jpn_font_static/,
2153,jpn_font_static,00043480,16,16,i4,./jpn_font_static/,
2154,jpn_font_static,00043500,16,16,i4,./jpn_font_static/,
2155,jpn_font_static,00043580,16,16,i4,./jpn_font_static/,
2156,jpn_font_static,00043600,16,16,i4,./jpn_font_static/,
2157,jpn_font_static,00043680,16,16,i4,./jpn_font_static/,
2158,jpn_font_static,00043700,16,16,i4,./jpn_font_static/,
2159,jpn_font_static,00043780,16,16,i4,./jpn_font_static/,
2160,jpn_font_static,00043800,16,16,i4,./jpn_font_static/,
2161,jpn_font_static,00043880,16,16,i4,./jpn_font_static/,
2162,jpn_font_static,00043900,16,16,i4,./jpn_font_static/,
2163,jpn_font_static,00043980,16,16,i4,./jpn_font_static/,
2164,jpn_font_static,00043A00,16,16,i4,./jpn_font_static/,
2165,jpn_font_static,00043A80,16,16,i4,./jpn_font_static/,
2166,jpn_font_static,00043B00,16,16,i4,./jpn_font_static/,
2167,jpn_font_static,00043B80,16,16,i4,./jpn_font_static/,
2168,jpn_font_static,00043C00,16,16,i4,./jpn_font_static/,
2169,jpn_font_static,00043C80,16,16,i4,./jpn_font_static/,
2170,jpn_font_static,00043D00,16,16,i4,./jpn_font_static/,
2171,jpn_font_static,00043D80,16,16,i4,./jpn_font_static/,
2172,jpn_font_static,00043E00,16,16,i4,./jpn_font_static/,
2173,jpn_font_static,00043E80,16,16,i4,./jpn_font_static/,
2174,jpn_font_static,00043F00,16,16,i4,./jpn_font_static/,
2175,jpn_font_static,00043F80,16,16,i4,./jpn_font_static/,
2176,jpn_font_static,00044000,16,16,i4,./jpn_font_static/,
2177,jpn_font_static,00044080,16,16,i4,./jpn_font_static/,
2178,jpn_font_static,00044100,16,16,i4,./jpn_font_static/,
2179,jpn_font_static,00044180,16,16,i4,./jpn_font_static/,
2180,jpn_font_static,00044200,16,16,i4,./jpn_font_static/,
2181,jpn_font_static,00044280,16,16,i4,./jpn_font_static/,
2182,jpn_font_static,00044300,16,16,i4,./jpn_font_static/,
2183,jpn_font_static,00044380,16,16,i4,./jpn_font_static/,
2184,jpn_font_static,00044400,16,16,i4,./jpn_font_static/,
2185,jpn_font_static,00044480,16,16,i4,./jpn_font_static/,
2186,jpn_font_static,00044500,16,16,i4,./jpn_font_static/,
2187,jpn_font_static,00044580,16,16,i4,./jpn_font_static/,
2188,jpn_font_static,00044600,16,16,i4,./jpn_font_static/,
2189,jpn_font_static,00044680,16,16,i4,./jpn_font_static/,
2190,jpn_font_static,00044700,16,16,i4,./jpn_font_static/,
2191,jpn_font_static,00044780,16,16,i4,./jpn_font_static/,
2192,jpn_font_static,00044800,16,16,i4,./jpn_font_static/,
2193,jpn_font_static,00044880,16,16,i4,./jpn_font_static/,
2194,jpn_font_static,00044900,16,16,i4,./jpn_font_static/,
2195,jpn_font_static,00044980,16,16,i4,./jpn_font_static/,
2196,jpn_font_static,00044A00,16,16,i4,./jpn_font_static/,
2197,jpn_font_static,00044A80,16,16,i4,./jpn_font_static/,
2198,jpn_font_static,00044B00,16,16,i4,./jpn_font_static/,
2199,jpn_font_static,00044B80,16,16,i4,./jpn_font_static/,
2200,jpn_font_static,00044C00,16,16,i4,./jpn_font_static/,
2201,jpn_font_static,00044C80,16,16,i4,./jpn_font_static/,
2202,jpn_font_static,00044D00,16,16,i4,./jpn_font_static/,
2203,jpn_font_static,00044D80,16,16,i4,./jpn_font_static/,
2204,jpn_font_static,00044E00,16,16,i4,./jpn_font_static/,
2205,jpn_font_static,00044E80,16,16,i4,./jpn_font_static/,
2206,jpn_font_static,00044F00,16,16,i4,./jpn_font_static/,
2207,jpn_font_static,00044F80,16,16,i4,./jpn_font_static/,
2208,jpn_font_static,00045000,16,16,i4,./jpn_font_static/,
2209,jpn_font_static,00045080,16,16,i4,./jpn_font_static/,
2210,jpn_font_static,00045100,16,16,i4,./jpn_font_static/,
2211,jpn_font_static,00045180,16,16,i4,./jpn_font_static/,
2212,jpn_font_static,00045200,16,16,i4,./jpn_font_static/,
2213,jpn_font_static,00045280,16,16,i4,./jpn_font_static/,
2214,jpn_font_static,00045300,16,16,i4,./jpn_font_static/,
2215,jpn_font_static,00045380,16,16,i4,./jpn_font_static/,
2216,jpn_font_static,00045400,16,16,i4,./jpn_font_static/,
2217,jpn_font_static,00045480,16,16,i4,./jpn_font_static/,
2218,jpn_font_static,00045500,16,16,i4,./jpn_font_static/,
2219,jpn_font_static,00045580,16,16,i4,./jpn_font_static/,
2220,jpn_font_static,00045600,16,16,i4,./jpn_font_static/,
2221,jpn_font_static,00045680,16,16,i4,./jpn_font_static/,
2222,jpn_font_static,00045700,16,16,i4,./jpn_font_static/,
2223,jpn_font_static,00045780,16,16,i4,./jpn_font_static/,
2224,jpn_font_static,00045800,16,16,i4,./jpn_font_static/,
2225,jpn_font_static,00045880,16,16,i4,./jpn_font_static/,
2226,jpn_font_static,00045900,16,16,i4,./jpn_font_static/,
2227,jpn_font_static,00045980,16,16,i4,./jpn_font_static/,
2228,jpn_font_static,00045A00,16,16,i4,./jpn_font_static/,
2229,jpn_font_static,00045A80,16,16,i4,./jpn_font_static/,
2230,jpn_font_static,00045B00,16,16,i4,./jpn_font_static/,
2231,jpn_font_static,00045B80,16,16,i4,./jpn_font_static/,
2232,jpn_font_static,00045C00,16,16,i4,./jpn_font_static/,
2233,jpn_font_static,00045C80,16,16,i4,./jpn_font_static/,
2234,jpn_font_static,00045D00,16,16,i4,./jpn_font_static/,
2235,jpn_font_static,00045D80,16,16,i4,./jpn_font_static/,
2236,jpn_font_static,00045E00,16,16,i4,./jpn_font_static/,
2237,jpn_font_static,00045E80,16,16,i4,./jpn_font_static/,
2238,jpn_font_static,00045F00,16,16,i4,./jpn_font_static/,
2239,jpn_font_static,00045F80,16,16,i4,./jpn_font_static/,
2240,jpn_font_static,00046000,16,16,i4,./jpn_font_static/,
2241,jpn_font_static,00046080,16,16,i4,./jpn_font_static/,
2242,jpn_font_static,00046100,16,16,i4,./jpn_font_static/,
2243,jpn_font_static,00046180,16,16,i4,./jpn_font_static/,
2244,jpn_font_static,00046200,16,16,i4,./jpn_font_static/,
2245,jpn_font_static,00046280,16,16,i4,./jpn_font_static/,
2246,jpn_font_static,00046300,16,16,i4,./jpn_font_static/,
2247,jpn_font_static,00046380,16,16,i4,./jpn_font_static/,
2248,jpn_font_static,00046400,16,16,i4,./jpn_font_static/,
2249,jpn_font_static,00046480,16,16,i4,./jpn_font_static/,
2250,jpn_font_static,00046500,16,16,i4,./jpn_font_static/,
2251,jpn_font_static,00046580,16,16,i4,./jpn_font_static/,
2252,jpn_font_static,00046600,16,16,i4,./jpn_font_static/,
2253,jpn_font_static,00046680,16,16,i4,./jpn_font_static/,
2254,jpn_font_static,00046700,16,16,i4,./jpn_font_static/,
2255,jpn_font_static,00046780,16,16,i4,./jpn_font_static/,
2256,jpn_font_static,00046800,16,16,i4,./jpn_font_static/,
2257,jpn_font_static,00046880,16,16,i4,./jpn_font_static/,
2258,jpn_font_static,00046900,16,16,i4,./jpn_font_static/,
2259,jpn_font_static,00046980,16,16,i4,./jpn_font_static/,
2260,jpn_font_static,00046A00,16,16,i4,./jpn_font_static/,
2261,jpn_font_static,00046A80,16,16,i4,./jpn_font_static/,
2262,jpn_font_static,00046B00,16,16,i4,./jpn_font_static/,
2263,jpn_font_static,00046B80,16,16,i4,./jpn_font_static/,
2264,jpn_font_static,00046C00,16,16,i4,./jpn_font_static/,
2265,jpn_font_static,00046C80,16,16,i4,./jpn_font_static/,
2266,jpn_font_static,00046D00,16,16,i4,./jpn_font_static/,
2267,jpn_font_static,00046D80,16,16,i4,./jpn_font_static/,
2268,jpn_font_static,00046E00,16,16,i4,./jpn_font_static/,
2269,jpn_font_static,00046E80,16,16,i4,./jpn_font_static/,
2270,jpn_font_static,00046F00,16,16,i4,./jpn_font_static/,
2271,jpn_font_static,00046F80,16,16,i4,./jpn_font_static/,
2272,jpn_font_static,00047000,16,16,i4,./jpn_font_static/,
2273,jpn_font_static,00047080,16,16,i4,./jpn_font_static/,
2274,jpn_font_static,00047100,16,16,i4,./jpn_font_static/,
2275,jpn_font_static,00047180,16,16,i4,./jpn_font_static/,
2276,jpn_font_static,00047200,16,16,i4,./jpn_font_static/,
2277,jpn_font_static,00047280,16,16,i4,./jpn_font_static/,
2278,jpn_font_static,00047300,16,16,i4,./jpn_font_static/,
2279,jpn_font_static,00047380,16,16,i4,./jpn_font_static/,
2280,jpn_font_static,00047400,16,16,i4,./jpn_font_static/,
2281,jpn_font_static,00047480,16,16,i4,./jpn_font_static/,
2282,jpn_font_static,00047500,16,16,i4,./jpn_font_static/,
2283,jpn_font_static,00047580,16,16,i4,./jpn_font_static/,
2284,jpn_font_static,00047600,16,16,i4,./jpn_font_static/,
2285,jpn_font_static,00047680,16,16,i4,./jpn_font_static/,
2286,jpn_font_static,00047700,16,16,i4,./jpn_font_static/,
2287,jpn_font_static,00047780,16,16,i4,./jpn_font_static/,
2288,jpn_font_static,00047800,16,16,i4,./jpn_font_static/,
2289,jpn_font_static,00047880,16,16,i4,./jpn_font_static/,
2290,jpn_font_static,00047900,16,16,i4,./jpn_font_static/,
2291,jpn_font_static,00047980,16,16,i4,./jpn_font_static/,
2292,jpn_font_static,00047A00,16,16,i4,./jpn_font_static/,
2293,jpn_font_static,00047A80,16,16,i4,./jpn_font_static/,
2294,jpn_font_static,00047B00,16,16,i4,./jpn_font_static/,
2295,jpn_font_static,00047B80,16,16,i4,./jpn_font_static/,
2296,jpn_font_static,00047C00,16,16,i4,./jpn_font_static/,
2297,jpn_font_static,00047C80,16,16,i4,./jpn_font_static/,
2298,jpn_font_static,00047D00,16,16,i4,./jpn_font_static/,
2299,jpn_font_static,00047D80,16,16,i4,./jpn_font_static/,
2300,jpn_font_static,00047E00,16,16,i4,./jpn_font_static/,
2301,jpn_font_static,00047E80,16,16,i4,./jpn_font_static/,
2302,jpn_font_static,00047F00,16,16,i4,./jpn_font_static/,
2303,jpn_font_static,00047F80,16,16,i4,./jpn_font_static/,
2304,jpn_font_static,00048000,16,16,i4,./jpn_font_static/,
2305,jpn_font_static,00048080,16,16,i4,./jpn_font_static/,
2306,jpn_font_static,00048100,16,16,i4,./jpn_font_static/,
2307,jpn_font_static,00048180,16,16,i4,./jpn_font_static/,
2308,jpn_font_static,00048200,16,16,i4,./jpn_font_static/,
2309,jpn_font_static,00048280,16,16,i4,./jpn_font_static/,
2310,jpn_font_static,00048300,16,16,i4,./jpn_font_static/,
2311,jpn_font_static,00048380,16,16,i4,./jpn_font_static/,
2312,jpn_font_static,00048400,16,16,i4,./jpn_font_static/,
2313,jpn_font_static,00048480,16,16,i4,./jpn_font_static/,
2314,jpn_font_static,00048500,16,16,i4,./jpn_font_static/,
2315,jpn_font_static,00048580,16,16,i4,./jpn_font_static/,
2316,jpn_font_static,00048600,16,16,i4,./jpn_font_static/,
2317,jpn_font_static,00048680,16,16,i4,./jpn_font_static/,
2318,jpn_font_static,00048700,16,16,i4,./jpn_font_static/,
2319,jpn_font_static,00048780,16,16,i4,./jpn_font_static/,
2320,jpn_font_static,00048800,16,16,i4,./jpn_font_static/,
2321,jpn_font_static,00048880,16,16,i4,./jpn_font_static/,
2322,jpn_font_static,00048900,16,16,i4,./jpn_font_static/,
2323,jpn_font_static,00048980,16,16,i4,./jpn_font_static/,
2324,jpn_font_static,00048A00,16,16,i4,./jpn_font_static/,
2325,jpn_font_static,00048A80,16,16,i4,./jpn_font_static/,
2326,jpn_font_static,00048B00,16,16,i4,./jpn_font_static/,
2327,jpn_font_static,00048B80,16,16,i4,./jpn_font_static/,
2328,jpn_font_static,00048C00,16,16,i4,./jpn_font_static/,
2329,jpn_font_static,00048C80,16,16,i4,./jpn_font_static/,
2330,jpn_font_static,00048D00,16,16,i4,./jpn_font_static/,
2331,jpn_font_static,00048D80,16,16,i4,./jpn_font_static/,
2332,jpn_font_static,00048E00,16,16,i4,./jpn_font_static/,
2333,jpn_font_static,00048E80,16,16,i4,./jpn_font_static/,
2334,jpn_font_static,00048F00,16,16,i4,./jpn_font_static/,
2335,jpn_font_static,00048F80,16,16,i4,./jpn_font_static/,
2336,jpn_font_static,00049000,16,16,i4,./jpn_font_static/,
2337,jpn_font_static,00049080,16,16,i4,./jpn_font_static/,
2338,jpn_font_static,00049100,16,16,i4,./jpn_font_static/,
2339,jpn_font_static,00049180,16,16,i4,./jpn_font_static/,
2340,jpn_font_static,00049200,16,16,i4,./jpn_font_static/,
2341,jpn_font_static,00049280,16,16,i4,./jpn_font_static/,
2342,jpn_font_static,00049300,16,16,i4,./jpn_font_static/,
2343,jpn_font_static,00049380,16,16,i4,./jpn_font_static/,
2344,jpn_font_static,00049400,16,16,i4,./jpn_font_static/,
2345,jpn_font_static,00049480,16,16,i4,./jpn_font_static/,
2346,jpn_font_static,00049500,16,16,i4,./jpn_font_static/,
2347,jpn_font_static,00049580,16,16,i4,./jpn_font_static/,
2348,jpn_font_static,00049600,16,16,i4,./jpn_font_static/,
2349,jpn_font_static,00049680,16,16,i4,./jpn_font_static/,
2350,jpn_font_static,00049700,16,16,i4,./jpn_font_static/,
2351,jpn_font_static,00049780,16,16,i4,./jpn_font_static/,
2352,jpn_font_static,00049800,16,16,i4,./jpn_font_static/,
2353,jpn_font_static,00049880,16,16,i4,./jpn_font_static/,
2354,jpn_font_static,00049900,16,16,i4,./jpn_font_static/,
2355,jpn_font_static,00049980,16,16,i4,./jpn_font_static/,
2356,jpn_font_static,00049A00,16,16,i4,./jpn_font_static/,
2357,jpn_font_static,00049A80,16,16,i4,./jpn_font_static/,
2358,jpn_font_static,00049B00,16,16,i4,./jpn_font_static/,
2359,jpn_font_static,00049B80,16,16,i4,./jpn_font_static/,
2360,jpn_font_static,00049C00,16,16,i4,./jpn_font_static/,
2361,jpn_font_static,00049C80,16,16,i4,./jpn_font_static/,
2362,jpn_font_static,00049D00,16,16,i4,./jpn_font_static/,
2363,jpn_font_static,00049D80,16,16,i4,./jpn_font_static/,
2364,jpn_font_static,00049E00,16,16,i4,./jpn_font_static/,
2365,jpn_font_static,00049E80,16,16,i4,./jpn_font_static/,
2366,jpn_font_static,00049F00,16,16,i4,./jpn_font_static/,
2367,jpn_font_static,00049F80,16,16,i4,./jpn_font_static/,
2368,jpn_font_static,0004A000,16,16,i4,./jpn_font_static/,
2369,jpn_font_static,0004A080,16,16,i4,./jpn_font_static/,
2370,jpn_font_static,0004A100,16,16,i4,./jpn_font_static/,
2371,jpn_font_static,0004A180,16,16,i4,./jpn_font_static/,
2372,jpn_font_static,0004A200,16,16,i4,./jpn_font_static/,
2373,jpn_font_static,0004A280,16,16,i4,./jpn_font_static/,
2374,jpn_font_static,0004A300,16,16,i4,./jpn_font_static/,
2375,jpn_font_static,0004A380,16,16,i4,./jpn_font_static/,
2376,jpn_font_static,0004A400,16,16,i4,./jpn_font_static/,
2377,jpn_font_static,0004A480,16,16,i4,./jpn_font_static/,
2378,jpn_font_static,0004A500,16,16,i4,./jpn_font_static/,
2379,jpn_font_static,0004A580,16,16,i4,./jpn_font_static/,
2380,jpn_font_static,0004A600,16,16,i4,./jpn_font_static/,
2381,jpn_font_static,0004A680,16,16,i4,./jpn_font_static/,
2382,jpn_font_static,0004A700,16,16,i4,./jpn_font_static/,
2383,jpn_font_static,0004A780,16,16,i4,./jpn_font_static/,
2384,jpn_font_static,0004A800,16,16,i4,./jpn_font_static/,
2385,jpn_font_static,0004A880,16,16,i4,./jpn_font_static/,
2386,jpn_font_static,0004A900,16,16,i4,./jpn_font_static/,
2387,jpn_font_static,0004A980,16,16,i4,./jpn_font_static/,
2388,jpn_font_static,0004AA00,16,16,i4,./jpn_font_static/,
2389,jpn_font_static,0004AA80,16,16,i4,./jpn_font_static/,
2390,jpn_font_static,0004AB00,16,16,i4,./jpn_font_static/,
2391,jpn_font_static,0004AB80,16,16,i4,./jpn_font_static/,
2392,jpn_font_static,0004AC00,16,16,i4,./jpn_font_static/,
2393,jpn_font_static,0004AC80,16,16,i4,./jpn_font_static/,
2394,jpn_font_static,0004AD00,16,16,i4,./jpn_font_static/,
2395,jpn_font_static,0004AD80,16,16,i4,./jpn_font_static/,
2396,jpn_font_static,0004AE00,16,16,i4,./jpn_font_static/,
2397,jpn_font_static,0004AE80,16,16,i4,./jpn_font_static/,
2398,jpn_font_static,0004AF00,16,16,i4,./jpn_font_static/,
2399,jpn_font_static,0004AF80,16,16,i4,./jpn_font_static/,
2400,jpn_font_static,0004B000,16,16,i4,./jpn_font_static/,
2401,jpn_font_static,0004B080,16,16,i4,./jpn_font_static/,
2402,jpn_font_static,0004B100,16,16,i4,./jpn_font_static/,
2403,jpn_font_static,0004B180,16,16,i4,./jpn_font_static/,
2404,jpn_font_static,0004B200,16,16,i4,./jpn_font_static/,
2405,jpn_font_static,0004B280,16,16,i4,./jpn_font_static/,
2406,jpn_font_static,0004B300,16,16,i4,./jpn_font_static/,
2407,jpn_font_static,0004B380,16,16,i4,./jpn_font_static/,
2408,jpn_font_static,0004B400,16,16,i4,./jpn_font_static/,
2409,jpn_font_static,0004B480,16,16,i4,./jpn_font_static/,
2410,jpn_font_static,0004B500,16,16,i4,./jpn_font_static/,
2411,jpn_font_static,0004B580,16,16,i4,./jpn_font_static/,
2412,jpn_font_static,0004B600,16,16,i4,./jpn_font_static/,
2413,jpn_font_static,0004B680,16,16,i4,./jpn_font_static/,
2414,jpn_font_static,0004B700,16,16,i4,./jpn_font_static/,
2415,jpn_font_static,0004B780,16,16,i4,./jpn_font_static/,
2416,jpn_font_static,0004B800,16,16,i4,./jpn_font_static/,
2417,jpn_font_static,0004B880,16,16,i4,./jpn_font_static/,
2418,jpn_font_static,0004B900,16,16,i4,./jpn_font_static/,
2419,jpn_font_static,0004B980,16,16,i4,./jpn_font_static/,
2420,jpn_font_static,0004BA00,16,16,i4,./jpn_font_static/,
2421,jpn_font_static,0004BA80,16,16,i4,./jpn_font_static/,
2422,jpn_font_static,0004BB00,16,16,i4,./jpn_font_static/,
2423,jpn_font_static,0004BB80,16,16,i4,./jpn_font_static/,
2424,jpn_font_static,0004BC00,16,16,i4,./jpn_font_static/,
2425,jpn_font_static,0004BC80,16,16,i4,./jpn_font_static/,
2426,jpn_font_static,0004BD00,16,16,i4,./jpn_font_static/,
2427,jpn_font_static,0004BD80,16,16,i4,./jpn_font_static/,
2428,jpn_font_static,0004BE00,16,16,i4,./jpn_font_static/,
2429,jpn_font_static,0004BE80,16,16,i4,./jpn_font_static/,
2430,jpn_font_static,0004BF00,16,16,i4,./jpn_font_static/,
2431,jpn_font_static,0004BF80,16,16,i4,./jpn_font_static/,
2432,jpn_font_static,0004C000,16,16,i4,./jpn_font_static/,
2433,jpn_font_static,0004C080,16,16,i4,./jpn_font_static/,
2434,jpn_font_static,0004C100,16,16,i4,./jpn_font_static/,
2435,jpn_font_static,0004C180,16,16,i4,./jpn_font_static/,
2436,jpn_font_static,0004C200,16,16,i4,./jpn_font_static/,
2437,jpn_font_static,0004C280,16,16,i4,./jpn_font_static/,
2438,jpn_font_static,0004C300,16,16,i4,./jpn_font_static/,
2439,jpn_font_static,0004C380,16,16,i4,./jpn_font_static/,
2440,jpn_font_static,0004C400,16,16,i4,./jpn_font_static/,
2441,jpn_font_static,0004C480,16,16,i4,./jpn_font_static/,
2442,jpn_font_static,0004C500,16,16,i4,./jpn_font_static/,
2443,jpn_font_static,0004C580,16,16,i4,./jpn_font_static/,
2444,jpn_font_static,0004C600,16,16,i4,./jpn_font_static/,
2445,jpn_font_static,0004C680,16,16,i4,./jpn_font_static/,
2446,jpn_font_static,0004C700,16,16,i4,./jpn_font_static/,
2447,jpn_font_static,0004C780,16,16,i4,./jpn_font_static/,
2448,jpn_font_static,0004C800,16,16,i4,./jpn_font_static/,
2449,jpn_font_static,0004C880,16,16,i4,./jpn_font_static/,
2450,jpn_font_static,0004C900,16,16,i4,./jpn_font_static/,
2451,jpn_font_static,0004C980,16,16,i4,./jpn_font_static/,
2452,jpn_font_static,0004CA00,16,16,i4,./jpn_font_static/,
2453,jpn_font_static,0004CA80,16,16,i4,./jpn_font_static/,
2454,jpn_font_static,0004CB00,16,16,i4,./jpn_font_static/,
2455,jpn_font_static,0004CB80,16,16,i4,./jpn_font_static/,
2456,jpn_font_static,0004CC00,16,16,i4,./jpn_font_static/,
2457,jpn_font_static,0004CC80,16,16,i4,./jpn_font_static/,
2458,jpn_font_static,0004CD00,16,16,i4,./jpn_font_static/,
2459,jpn_font_static,0004CD80,16,16,i4,./jpn_font_static/,
2460,jpn_font_static,0004CE00,16,16,i4,./jpn_font_static/,
2461,jpn_font_static,0004CE80,16,16,i4,./jpn_font_static/,
2462,jpn_font_static,0004CF00,16,16,i4,./jpn_font_static/,
2463,jpn_font_static,0004CF80,16,16,i4,./jpn_font_static/,
2464,jpn_font_static,0004D000,16,16,i4,./jpn_font_static/,
2465,jpn_font_static,0004D080,16,16,i4,./jpn_font_static/,
2466,jpn_font_static,0004D100,16,16,i4,./jpn_font_static/,
2467,jpn_font_static,0004D180,16,16,i4,./jpn_font_static/,
2468,jpn_font_static,0004D200,16,16,i4,./jpn_font_static/,
2469,jpn_font_static,0004D280,16,16,i4,./jpn_font_static/,
2470,jpn_font_static,0004D300,16,16,i4,./jpn_font_static/,
2471,jpn_font_static,0004D380,16,16,i4,./jpn_font_static/,
2472,jpn_font_static,0004D400,16,16,i4,./jpn_font_static/,
2473,jpn_font_static,0004D480,16,16,i4,./jpn_font_static/,
2474,jpn_font_static,0004D500,16,16,i4,./jpn_font_static/,
2475,jpn_font_static,0004D580,16,16,i4,./jpn_font_static/,
2476,jpn_font_static,0004D600,16,16,i4,./jpn_font_static/,
2477,jpn_font_static,0004D680,16,16,i4,./jpn_font_static/,
2478,jpn_font_static,0004D700,16,16,i4,./jpn_font_static/,
2479,jpn_font_static,0004D780,16,16,i4,./jpn_font_static/,
2480,jpn_font_static,0004D800,16,16,i4,./jpn_font_static/,
2481,jpn_font_static,0004D880,16,16,i4,./jpn_font_static/,
2482,jpn_font_static,0004D900,16,16,i4,./jpn_font_static/,
2483,jpn_font_static,0004D980,16,16,i4,./jpn_font_static/,
2484,jpn_font_static,0004DA00,16,16,i4,./jpn_font_static/,
2485,jpn_font_static,0004DA80,16,16,i4,./jpn_font_static/,
2486,jpn_font_static,0004DB00,16,16,i4,./jpn_font_static/,
2487,jpn_font_static,0004DB80,16,16,i4,./jpn_font_static/,
2488,jpn_font_static,0004DC00,16,16,i4,./jpn_font_static/,
2489,jpn_font_static,0004DC80,16,16,i4,./jpn_font_static/,
2490,jpn_font_static,0004DD00,16,16,i4,./jpn_font_static/,
2491,jpn_font_static,0004DD80,16,16,i4,./jpn_font_static/,
2492,jpn_font_static,0004DE00,16,16,i4,./jpn_font_static/,
2493,jpn_font_static,0004DE80,16,16,i4,./jpn_font_static/,
2494,jpn_font_static,0004DF00,16,16,i4,./jpn_font_static/,
2495,jpn_font_static,0004DF80,16,16,i4,./jpn_font_static/,
2496,jpn_font_static,0004E000,16,16,i4,./jpn_font_static/,
2497,jpn_font_static,0004E080,16,16,i4,./jpn_font_static/,
2498,jpn_font_static,0004E100,16,16,i4,./jpn_font_static/,
2499,jpn_font_static,0004E180,16,16,i4,./jpn_font_static/,
2500,jpn_font_static,0004E200,16,16,i4,./jpn_font_static/,
2501,jpn_font_static,0004E280,16,16,i4,./jpn_font_static/,
2502,jpn_font_static,0004E300,16,16,i4,./jpn_font_static/,
2503,jpn_font_static,0004E380,16,16,i4,./jpn_font_static/,
2504,jpn_font_static,0004E400,16,16,i4,./jpn_font_static/,
2505,jpn_font_static,0004E480,16,16,i4,./jpn_font_static/,
2506,jpn_font_static,0004E500,16,16,i4,./jpn_font_static/,
2507,jpn_font_static,0004E580,16,16,i4,./jpn_font_static/,
2508,jpn_font_static,0004E600,16,16,i4,./jpn_font_static/,
2509,jpn_font_static,0004E680,16,16,i4,./jpn_font_static/,
2510,jpn_font_static,0004E700,16,16,i4,./jpn_font_static/,
2511,jpn_font_static,0004E780,16,16,i4,./jpn_font_static/,
2512,jpn_font_static,0004E800,16,16,i4,./jpn_font_static/,
2513,jpn_font_static,0004E880,16,16,i4,./jpn_font_static/,
2514,jpn_font_static,0004E900,16,16,i4,./jpn_font_static/,
2515,jpn_font_static,0004E980,16,16,i4,./jpn_font_static/,
2516,jpn_font_static,0004EA00,16,16,i4,./jpn_font_static/,
2517,jpn_font_static,0004EA80,16,16,i4,./jpn_font_static/,
2518,jpn_font_static,0004EB00,16,16,i4,./jpn_font_static/,
2519,jpn_font_static,0004EB80,16,16,i4,./jpn_font_static/,
2520,jpn_font_static,0004EC00,16,16,i4,./jpn_font_static/,
2521,jpn_font_static,0004EC80,16,16,i4,./jpn_font_static/,
2522,jpn_font_static,0004ED00,16,16,i4,./jpn_font_static/,
2523,jpn_font_static,0004ED80,16,16,i4,./jpn_font_static/,
2524,jpn_font_static,0004EE00,16,16,i4,./jpn_font_static/,
2525,jpn_font_static,0004EE80,16,16,i4,./jpn_font_static/,
2526,jpn_font_static,0004EF00,16,16,i4,./jpn_font_static/,
2527,jpn_font_static,0004EF80,16,16,i4,./jpn_font_static/,
2528,jpn_font_static,0004F000,16,16,i4,./jpn_font_static/,
2529,jpn_font_static,0004F080,16,16,i4,./jpn_font_static/,
2530,jpn_font_static,0004F100,16,16,i4,./jpn_font_static/,
2531,jpn_font_static,0004F180,16,16,i4,./jpn_font_static/,
2532,jpn_font_static,0004F200,16,16,i4,./jpn_font_static/,
2533,jpn_font_static,0004F280,16,16,i4,./jpn_font_static/,
2534,jpn_font_static,0004F300,16,16,i4,./jpn_font_static/,
2535,jpn_font_static,0004F380,16,16,i4,./jpn_font_static/,
2536,jpn_font_static,0004F400,16,16,i4,./jpn_font_static/,
2537,jpn_font_static,0004F480,16,16,i4,./jpn_font_static/,
2538,jpn_font_static,0004F500,16,16,i4,./jpn_font_static/,
2539,jpn_font_static,0004F580,16,16,i4,./jpn_font_static/,
2540,jpn_font_static,0004F600,16,16,i4,./jpn_font_static/,
2541,jpn_font_static,0004F680,16,16,i4,./jpn_font_static/,
2542,jpn_font_static,0004F700,16,16,i4,./jpn_font_static/,
2543,jpn_font_static,0004F780,16,16,i4,./jpn_font_static/,
2544,jpn_font_static,0004F800,16,16,i4,./jpn_font_static/,
2545,jpn_font_static,0004F880,16,16,i4,./jpn_font_static/,
2546,jpn_font_static,0004F900,16,16,i4,./jpn_font_static/,
2547,jpn_font_static,0004F980,16,16,i4,./jpn_font_static/,
2548,jpn_font_static,0004FA00,16,16,i4,./jpn_font_static/,
2549,jpn_font_static,0004FA80,16,16,i4,./jpn_font_static/,
2550,jpn_font_static,0004FB00,16,16,i4,./jpn_font_static/,
2551,jpn_font_static,0004FB80,16,16,i4,./jpn_font_static/,
2552,jpn_font_static,0004FC00,16,16,i4,./jpn_font_static/,
2553,jpn_font_static,0004FC80,16,16,i4,./jpn_font_static/,
2554,jpn_font_static,0004FD00,16,16,i4,./jpn_font_static/,
2555,jpn_font_static,0004FD80,16,16,i4,./jpn_font_static/,
2556,jpn_font_static,0004FE00,16,16,i4,./jpn_font_static/,
2557,jpn_font_static,0004FE80,16,16,i4,./jpn_font_static/,
